Age_grp,serotype,n,disease,Indigenous.status,year
80-84,23F,0,Bacteraemia,Non-Indigenous,2013
80-84,1,0,Bacteraemia,Non-Indigenous,2013
80-84,3,3,Bacteraemia,Non-Indigenous,2013
80-84,7F,1,Bacteraemia,Non-Indigenous,2013
80-84,8,0,Bacteraemia,Non-Indigenous,2013
80-84,9N,1,Bacteraemia,Non-Indigenous,2013
80-84,10A,0,Bacteraemia,Non-Indigenous,2013
80-84,11A,0,Bacteraemia,Non-Indigenous,2013
80-84,12F,0,Bacteraemia,Non-Indigenous,2013
80-84,15B,0,Bacteraemia,Non-Indigenous,2013
80-84,17F,0,Bacteraemia,Non-Indigenous,2013
80-84,19A,0,Bacteraemia,Non-Indigenous,2013
80-84,22F,2,Bacteraemia,Non-Indigenous,2013
80-84,33F,1,Bacteraemia,Non-Indigenous,2013
80-84,6A,0,Bacteraemia,Non-Indigenous,2013
80-84,6C,3,Bacteraemia,Non-Indigenous,2013
80-84,7C,0,Bacteraemia,Non-Indigenous,2013
80-84,13,0,Bacteraemia,Non-Indigenous,2013
80-84,15A,1,Bacteraemia,Non-Indigenous,2013
80-84,15C,0,Bacteraemia,Non-Indigenous,2013
80-84,16F,0,Bacteraemia,Non-Indigenous,2013
80-84,18B,0,Bacteraemia,Non-Indigenous,2013
80-84,22A,0,Bacteraemia,Non-Indigenous,2013
80-84,23A,1,Bacteraemia,Non-Indigenous,2013
80-84,23B,3,Bacteraemia,Non-Indigenous,2013
80-84,24F,0,Bacteraemia,Non-Indigenous,2013
80-84,31,0,Bacteraemia,Non-Indigenous,2013
80-84,34,0,Bacteraemia,Non-Indigenous,2013
80-84,35B,0,Bacteraemia,Non-Indigenous,2013
80-84,35F,1,Bacteraemia,Non-Indigenous,2013
80-84,37,0,Bacteraemia,Non-Indigenous,2013
80-84,38,0,Bacteraemia,Non-Indigenous,2013
80-84,Unknown,0,Bacteraemia,Non-Indigenous,2013
85-89,6B,0,Bacteraemia,Non-Indigenous,2013
85-89,18C,0,Bacteraemia,Non-Indigenous,2013
85-89,19F,0,Bacteraemia,Non-Indigenous,2013
85-89,23F,0,Bacteraemia,Non-Indigenous,2013
85-89,1,0,Bacteraemia,Non-Indigenous,2013
85-89,3,5,Bacteraemia,Non-Indigenous,2013
85-89,7F,1,Bacteraemia,Non-Indigenous,2013
85-89,8,0,Bacteraemia,Non-Indigenous,2013
85-89,9N,0,Bacteraemia,Non-Indigenous,2013
85-89,10A,0,Bacteraemia,Non-Indigenous,2013
85-89,11A,0,Bacteraemia,Non-Indigenous,2013
85-89,12F,0,Bacteraemia,Non-Indigenous,2013
85-89,15B,0,Bacteraemia,Non-Indigenous,2013
85-89,17F,1,Bacteraemia,Non-Indigenous,2013
85-89,19A,2,Bacteraemia,Non-Indigenous,2013
85-89,22F,0,Bacteraemia,Non-Indigenous,2013
85-89,33F,0,Bacteraemia,Non-Indigenous,2013
85-89,6A,0,Bacteraemia,Non-Indigenous,2013
85-89,6C,0,Bacteraemia,Non-Indigenous,2013
85-89,7C,0,Bacteraemia,Non-Indigenous,2013
85-89,13,0,Bacteraemia,Non-Indigenous,2013
85-89,15A,2,Bacteraemia,Non-Indigenous,2013
85-89,15C,0,Bacteraemia,Non-Indigenous,2013
85-89,16F,0,Bacteraemia,Non-Indigenous,2013
85-89,18B,0,Bacteraemia,Non-Indigenous,2013
85-89,22A,0,Bacteraemia,Non-Indigenous,2013
85-89,23A,0,Bacteraemia,Non-Indigenous,2013
85-89,23B,2,Bacteraemia,Non-Indigenous,2013
85-89,24F,1,Bacteraemia,Non-Indigenous,2013
85-89,31,0,Bacteraemia,Non-Indigenous,2013
85-89,34,1,Bacteraemia,Non-Indigenous,2013
85-89,35B,0,Bacteraemia,Non-Indigenous,2013
85-89,35F,1,Bacteraemia,Non-Indigenous,2013
85-89,37,0,Bacteraemia,Non-Indigenous,2013
85-89,38,1,Bacteraemia,Non-Indigenous,2013
85-89,Unknown,0,Bacteraemia,Non-Indigenous,2013
90+,6B,0,Bacteraemia,Non-Indigenous,2013
90+,18C,0,Bacteraemia,Non-Indigenous,2013
90+,19F,2,Bacteraemia,Non-Indigenous,2013
90+,23F,0,Bacteraemia,Non-Indigenous,2013
90+,1,0,Bacteraemia,Non-Indigenous,2013
90+,3,1,Bacteraemia,Non-Indigenous,2013
90+,7F,1,Bacteraemia,Non-Indigenous,2013
90+,8,0,Bacteraemia,Non-Indigenous,2013
90+,9N,1,Bacteraemia,Non-Indigenous,2013
90+,10A,1,Bacteraemia,Non-Indigenous,2013
90+,11A,0,Bacteraemia,Non-Indigenous,2013
90+,12F,0,Bacteraemia,Non-Indigenous,2013
90+,15B,0,Bacteraemia,Non-Indigenous,2013
90+,17F,0,Bacteraemia,Non-Indigenous,2013
90+,19A,0,Bacteraemia,Non-Indigenous,2013
90+,22F,0,Bacteraemia,Non-Indigenous,2013
90+,33F,0,Bacteraemia,Non-Indigenous,2013
90+,6A,0,Bacteraemia,Non-Indigenous,2013
90+,6C,1,Bacteraemia,Non-Indigenous,2013
90+,7C,0,Bacteraemia,Non-Indigenous,2013
90+,13,0,Bacteraemia,Non-Indigenous,2013
90+,15A,0,Bacteraemia,Non-Indigenous,2013
90+,15C,0,Bacteraemia,Non-Indigenous,2013
90+,16F,1,Bacteraemia,Non-Indigenous,2013
90+,18B,0,Bacteraemia,Non-Indigenous,2013
90+,22A,0,Bacteraemia,Non-Indigenous,2013
90+,23A,0,Bacteraemia,Non-Indigenous,2013
90+,23B,1,Bacteraemia,Non-Indigenous,2013
90+,24F,0,Bacteraemia,Non-Indigenous,2013
90+,31,0,Bacteraemia,Non-Indigenous,2013
90+,34,0,Bacteraemia,Non-Indigenous,2013
90+,35B,1,Bacteraemia,Non-Indigenous,2013
90+,35F,1,Bacteraemia,Non-Indigenous,2013
90+,37,0,Bacteraemia,Non-Indigenous,2013
90+,38,0,Bacteraemia,Non-Indigenous,2013
90+,Unknown,2,Bacteraemia,Non-Indigenous,2013
0-1M,19F,0,Bacteraemia,Non-Indigenous,2013
0-1M,3,1,Bacteraemia,Non-Indigenous,2013
0-1M,7F,0,Bacteraemia,Non-Indigenous,2013
0-1M,8,0,Bacteraemia,Non-Indigenous,2013
0-1M,9N,0,Bacteraemia,Non-Indigenous,2013
0-1M,10A,0,Bacteraemia,Non-Indigenous,2013
0-1M,11A,0,Bacteraemia,Non-Indigenous,2013
0-1M,12F,0,Bacteraemia,Non-Indigenous,2013
0-1M,15B,0,Bacteraemia,Non-Indigenous,2013
0-1M,19A,1,Bacteraemia,Non-Indigenous,2013
0-1M,22F,0,Bacteraemia,Non-Indigenous,2013
0-1M,15C,1,Bacteraemia,Non-Indigenous,2013
0-1M,23B,0,Bacteraemia,Non-Indigenous,2013
0-1M,24F,0,Bacteraemia,Non-Indigenous,2013
0-1M,35B,0,Bacteraemia,Non-Indigenous,2013
0-1M,38,0,Bacteraemia,Non-Indigenous,2013
0-1M,Unknown,0,Bacteraemia,Non-Indigenous,2013
2-3M,19F,1,Bacteraemia,Non-Indigenous,2013
2-3M,3,0,Bacteraemia,Non-Indigenous,2013
2-3M,7F,1,Bacteraemia,Non-Indigenous,2013
2-3M,8,0,Bacteraemia,Non-Indigenous,2013
2-3M,9N,0,Bacteraemia,Non-Indigenous,2013
2-3M,10A,0,Bacteraemia,Non-Indigenous,2013
2-3M,11A,0,Bacteraemia,Non-Indigenous,2013
2-3M,12F,0,Bacteraemia,Non-Indigenous,2013
2-3M,15B,0,Bacteraemia,Non-Indigenous,2013
2-3M,19A,0,Bacteraemia,Non-Indigenous,2013
2-3M,22F,0,Bacteraemia,Non-Indigenous,2013
2-3M,15C,0,Bacteraemia,Non-Indigenous,2013
2-3M,23B,0,Bacteraemia,Non-Indigenous,2013
2-3M,24F,0,Bacteraemia,Non-Indigenous,2013
2-3M,35B,0,Bacteraemia,Non-Indigenous,2013
2-3M,38,0,Bacteraemia,Non-Indigenous,2013
2-3M,Unknown,0,Bacteraemia,Non-Indigenous,2013
4-5M,19F,0,Bacteraemia,Non-Indigenous,2013
4-5M,3,0,Bacteraemia,Non-Indigenous,2013
4-5M,7F,1,Bacteraemia,Non-Indigenous,2013
4-5M,8,0,Bacteraemia,Non-Indigenous,2013
4-5M,9N,0,Bacteraemia,Non-Indigenous,2013
4-5M,10A,0,Bacteraemia,Non-Indigenous,2013
4-5M,11A,0,Bacteraemia,Non-Indigenous,2013
4-5M,12F,0,Bacteraemia,Non-Indigenous,2013
4-5M,15B,0,Bacteraemia,Non-Indigenous,2013
4-5M,19A,1,Bacteraemia,Non-Indigenous,2013
4-5M,22F,0,Bacteraemia,Non-Indigenous,2013
4-5M,15C,0,Bacteraemia,Non-Indigenous,2013
4-5M,23B,0,Bacteraemia,Non-Indigenous,2013
4-5M,24F,0,Bacteraemia,Non-Indigenous,2013
4-5M,35B,0,Bacteraemia,Non-Indigenous,2013
4-5M,38,1,Bacteraemia,Non-Indigenous,2013
4-5M,Unknown,0,Bacteraemia,Non-Indigenous,2013
6-11M,19F,0,Bacteraemia,Non-Indigenous,2013
6-11M,3,0,Bacteraemia,Non-Indigenous,2013
6-11M,7F,0,Bacteraemia,Non-Indigenous,2013
6-11M,8,1,Bacteraemia,Non-Indigenous,2013
6-11M,9N,1,Bacteraemia,Non-Indigenous,2013
6-11M,10A,0,Bacteraemia,Non-Indigenous,2013
6-11M,11A,0,Bacteraemia,Non-Indigenous,2013
6-11M,12F,0,Bacteraemia,Non-Indigenous,2013
6-11M,15B,1,Bacteraemia,Non-Indigenous,2013
6-11M,19A,0,Bacteraemia,Non-Indigenous,2013
6-11M,22F,1,Bacteraemia,Non-Indigenous,2013
6-11M,15C,0,Bacteraemia,Non-Indigenous,2013
6-11M,23B,1,Bacteraemia,Non-Indigenous,2013
6-11M,24F,0,Bacteraemia,Non-Indigenous,2013
6-11M,35B,0,Bacteraemia,Non-Indigenous,2013
6-11M,38,0,Bacteraemia,Non-Indigenous,2013
6-11M,Unknown,0,Bacteraemia,Non-Indigenous,2013
1-4,4,0,Bacteraemia,Non-Indigenous,2012
1-4,6B,0,Bacteraemia,Non-Indigenous,2012
1-4,9V,0,Bacteraemia,Non-Indigenous,2012
1-4,14,0,Bacteraemia,Non-Indigenous,2012
1-4,19F,3,Bacteraemia,Non-Indigenous,2012
1-4,23F,0,Bacteraemia,Non-Indigenous,2012
1-4,1,0,Bacteraemia,Non-Indigenous,2012
1-4,3,0,Bacteraemia,Non-Indigenous,2012
1-4,7F,2,Bacteraemia,Non-Indigenous,2012
1-4,8,0,Bacteraemia,Non-Indigenous,2012
1-4,9N,0,Bacteraemia,Non-Indigenous,2012
1-4,10A,1,Bacteraemia,Non-Indigenous,2012
1-4,11A,1,Bacteraemia,Non-Indigenous,2012
1-4,15B,2,Bacteraemia,Non-Indigenous,2012
1-4,17F,0,Bacteraemia,Non-Indigenous,2012
1-4,19A,16,Bacteraemia,Non-Indigenous,2012
1-4,20,0,Bacteraemia,Non-Indigenous,2012
1-4,22F,5,Bacteraemia,Non-Indigenous,2012
1-4,33F,1,Bacteraemia,Non-Indigenous,2012
1-4,6A,0,Bacteraemia,Non-Indigenous,2012
1-4,6C,1,Bacteraemia,Non-Indigenous,2012
1-4,7C,0,Bacteraemia,Non-Indigenous,2012
1-4,13,0,Bacteraemia,Non-Indigenous,2012
1-4,15A,1,Bacteraemia,Non-Indigenous,2012
1-4,15C,8,Bacteraemia,Non-Indigenous,2012
1-4,16F,1,Bacteraemia,Non-Indigenous,2012
1-4,21,0,Bacteraemia,Non-Indigenous,2012
1-4,23A,0,Bacteraemia,Non-Indigenous,2012
1-4,23B,3,Bacteraemia,Non-Indigenous,2012
1-4,24F,1,Bacteraemia,Non-Indigenous,2012
1-4,31,0,Bacteraemia,Non-Indigenous,2012
1-4,34,0,Bacteraemia,Non-Indigenous,2012
1-4,35B,1,Bacteraemia,Non-Indigenous,2012
1-4,35F,2,Bacteraemia,Non-Indigenous,2012
1-4,37,0,Bacteraemia,Non-Indigenous,2012
1-4,38,1,Bacteraemia,Non-Indigenous,2012
1-4,Unknown,1,Bacteraemia,Non-Indigenous,2012
5-14,4,0,Bacteraemia,Non-Indigenous,2012
5-14,6B,0,Bacteraemia,Non-Indigenous,2012
5-14,9V,0,Bacteraemia,Non-Indigenous,2012
5-14,14,0,Bacteraemia,Non-Indigenous,2012
5-14,19F,0,Bacteraemia,Non-Indigenous,2012
5-14,23F,0,Bacteraemia,Non-Indigenous,2012
5-14,1,1,Bacteraemia,Non-Indigenous,2012
5-14,3,1,Bacteraemia,Non-Indigenous,2012
5-14,7F,4,Bacteraemia,Non-Indigenous,2012
5-14,8,0,Bacteraemia,Non-Indigenous,2012
5-14,9N,1,Bacteraemia,Non-Indigenous,2012
5-14,10A,0,Bacteraemia,Non-Indigenous,2012
5-14,11A,0,Bacteraemia,Non-Indigenous,2012
5-14,15B,1,Bacteraemia,Non-Indigenous,2012
5-14,17F,0,Bacteraemia,Non-Indigenous,2012
5-14,19A,2,Bacteraemia,Non-Indigenous,2012
5-14,20,0,Bacteraemia,Non-Indigenous,2012
5-14,22F,0,Bacteraemia,Non-Indigenous,2012
5-14,33F,0,Bacteraemia,Non-Indigenous,2012
5-14,6A,1,Bacteraemia,Non-Indigenous,2012
5-14,6C,1,Bacteraemia,Non-Indigenous,2012
5-14,7C,0,Bacteraemia,Non-Indigenous,2012
5-14,13,0,Bacteraemia,Non-Indigenous,2012
5-14,15A,0,Bacteraemia,Non-Indigenous,2012
5-14,15C,0,Bacteraemia,Non-Indigenous,2012
5-14,16F,0,Bacteraemia,Non-Indigenous,2012
5-14,21,0,Bacteraemia,Non-Indigenous,2012
5-14,23A,0,Bacteraemia,Non-Indigenous,2012
5-14,23B,1,Bacteraemia,Non-Indigenous,2012
5-14,24F,0,Bacteraemia,Non-Indigenous,2012
5-14,31,0,Bacteraemia,Non-Indigenous,2012
5-14,34,0,Bacteraemia,Non-Indigenous,2012
5-14,35B,0,Bacteraemia,Non-Indigenous,2012
5-14,35F,0,Bacteraemia,Non-Indigenous,2012
5-14,37,0,Bacteraemia,Non-Indigenous,2012
5-14,38,0,Bacteraemia,Non-Indigenous,2012
5-14,Unknown,0,Bacteraemia,Non-Indigenous,2012
15-24,4,0,Bacteraemia,Non-Indigenous,2012
15-24,6B,0,Bacteraemia,Non-Indigenous,2012
15-24,9V,0,Bacteraemia,Non-Indigenous,2012
15-24,14,0,Bacteraemia,Non-Indigenous,2012
15-24,19F,0,Bacteraemia,Non-Indigenous,2012
15-24,23F,0,Bacteraemia,Non-Indigenous,2012
15-24,1,2,Bacteraemia,Non-Indigenous,2012
15-24,3,0,Bacteraemia,Non-Indigenous,2012
15-24,7F,0,Bacteraemia,Non-Indigenous,2012
15-24,8,0,Bacteraemia,Non-Indigenous,2012
15-24,9N,0,Bacteraemia,Non-Indigenous,2012
15-24,10A,1,Bacteraemia,Non-Indigenous,2012
15-24,11A,0,Bacteraemia,Non-Indigenous,2012
15-24,15B,0,Bacteraemia,Non-Indigenous,2012
15-24,17F,0,Bacteraemia,Non-Indigenous,2012
15-24,19A,0,Bacteraemia,Non-Indigenous,2012
15-24,20,0,Bacteraemia,Non-Indigenous,2012
15-24,22F,0,Bacteraemia,Non-Indigenous,2012
15-24,33F,0,Bacteraemia,Non-Indigenous,2012
15-24,6A,0,Bacteraemia,Non-Indigenous,2012
15-24,6C,0,Bacteraemia,Non-Indigenous,2012
15-24,7C,0,Bacteraemia,Non-Indigenous,2012
15-24,13,0,Bacteraemia,Non-Indigenous,2012
15-24,15A,0,Bacteraemia,Non-Indigenous,2012
15-24,15C,1,Bacteraemia,Non-Indigenous,2012
15-24,16F,0,Bacteraemia,Non-Indigenous,2012
15-24,21,0,Bacteraemia,Non-Indigenous,2012
15-24,23A,0,Bacteraemia,Non-Indigenous,2012
15-24,23B,0,Bacteraemia,Non-Indigenous,2012
15-24,24F,0,Bacteraemia,Non-Indigenous,2012
15-24,31,0,Bacteraemia,Non-Indigenous,2012
15-24,34,0,Bacteraemia,Non-Indigenous,2012
15-24,35B,1,Bacteraemia,Non-Indigenous,2012
15-24,35F,0,Bacteraemia,Non-Indigenous,2012
15-24,37,0,Bacteraemia,Non-Indigenous,2012
15-24,38,0,Bacteraemia,Non-Indigenous,2012
15-24,Unknown,0,Bacteraemia,Non-Indigenous,2012
25-49,4,1,Bacteraemia,Non-Indigenous,2012
25-49,6B,0,Bacteraemia,Non-Indigenous,2012
25-49,9V,0,Bacteraemia,Non-Indigenous,2012
25-49,14,1,Bacteraemia,Non-Indigenous,2012
25-49,19F,1,Bacteraemia,Non-Indigenous,2012
25-49,23F,0,Bacteraemia,Non-Indigenous,2012
25-49,1,0,Bacteraemia,Non-Indigenous,2012
25-49,3,1,Bacteraemia,Non-Indigenous,2012
25-49,7F,3,Bacteraemia,Non-Indigenous,2012
25-49,8,0,Bacteraemia,Non-Indigenous,2012
25-49,9N,1,Bacteraemia,Non-Indigenous,2012
25-49,10A,0,Bacteraemia,Non-Indigenous,2012
25-49,11A,1,Bacteraemia,Non-Indigenous,2012
25-49,15B,1,Bacteraemia,Non-Indigenous,2012
25-49,17F,0,Bacteraemia,Non-Indigenous,2012
25-49,19A,7,Bacteraemia,Non-Indigenous,2012
25-49,20,0,Bacteraemia,Non-Indigenous,2012
25-49,22F,5,Bacteraemia,Non-Indigenous,2012
25-49,33F,0,Bacteraemia,Non-Indigenous,2012
25-49,6A,0,Bacteraemia,Non-Indigenous,2012
25-49,6C,2,Bacteraemia,Non-Indigenous,2012
25-49,7C,1,Bacteraemia,Non-Indigenous,2012
25-49,13,0,Bacteraemia,Non-Indigenous,2012
25-49,15A,1,Bacteraemia,Non-Indigenous,2012
25-49,15C,1,Bacteraemia,Non-Indigenous,2012
25-49,16F,1,Bacteraemia,Non-Indigenous,2012
25-49,21,0,Bacteraemia,Non-Indigenous,2012
25-49,23A,0,Bacteraemia,Non-Indigenous,2012
25-49,23B,1,Bacteraemia,Non-Indigenous,2012
25-49,24F,0,Bacteraemia,Non-Indigenous,2012
25-49,31,0,Bacteraemia,Non-Indigenous,2012
25-49,34,1,Bacteraemia,Non-Indigenous,2012
25-49,35B,0,Bacteraemia,Non-Indigenous,2012
25-49,35F,0,Bacteraemia,Non-Indigenous,2012
25-49,37,0,Bacteraemia,Non-Indigenous,2012
25-49,38,0,Bacteraemia,Non-Indigenous,2012
25-49,Unknown,1,Bacteraemia,Non-Indigenous,2012
50-64,4,1,Bacteraemia,Non-Indigenous,2012
50-64,6B,0,Bacteraemia,Non-Indigenous,2012
50-64,9V,0,Bacteraemia,Non-Indigenous,2012
50-64,14,1,Bacteraemia,Non-Indigenous,2012
50-64,19F,5,Bacteraemia,Non-Indigenous,2012
50-64,23F,2,Bacteraemia,Non-Indigenous,2012
50-64,1,0,Bacteraemia,Non-Indigenous,2012
50-64,3,3,Bacteraemia,Non-Indigenous,2012
50-64,7F,5,Bacteraemia,Non-Indigenous,2012
50-64,8,0,Bacteraemia,Non-Indigenous,2012
50-64,9N,0,Bacteraemia,Non-Indigenous,2012
50-64,10A,1,Bacteraemia,Non-Indigenous,2012
50-64,11A,1,Bacteraemia,Non-Indigenous,2012
50-64,15B,0,Bacteraemia,Non-Indigenous,2012
50-64,17F,3,Bacteraemia,Non-Indigenous,2012
50-64,19A,7,Bacteraemia,Non-Indigenous,2012
50-64,20,2,Bacteraemia,Non-Indigenous,2012
50-64,22F,6,Bacteraemia,Non-Indigenous,2012
50-64,33F,2,Bacteraemia,Non-Indigenous,2012
50-64,6A,0,Bacteraemia,Non-Indigenous,2012
50-64,6C,2,Bacteraemia,Non-Indigenous,2012
50-64,7C,0,Bacteraemia,Non-Indigenous,2012
50-64,13,0,Bacteraemia,Non-Indigenous,2012
50-64,15A,1,Bacteraemia,Non-Indigenous,2012
50-64,15C,2,Bacteraemia,Non-Indigenous,2012
50-64,16F,0,Bacteraemia,Non-Indigenous,2012
50-64,21,0,Bacteraemia,Non-Indigenous,2012
50-64,23A,3,Bacteraemia,Non-Indigenous,2012
50-64,23B,2,Bacteraemia,Non-Indigenous,2012
50-64,24F,0,Bacteraemia,Non-Indigenous,2012
50-64,31,0,Bacteraemia,Non-Indigenous,2012
50-64,34,1,Bacteraemia,Non-Indigenous,2012
50-64,35B,2,Bacteraemia,Non-Indigenous,2012
50-64,35F,1,Bacteraemia,Non-Indigenous,2012
50-64,37,1,Bacteraemia,Non-Indigenous,2012
50-64,38,0,Bacteraemia,Non-Indigenous,2012
50-64,Unknown,5,Bacteraemia,Non-Indigenous,2012
65-69,4,0,Bacteraemia,Non-Indigenous,2012
65-69,6B,1,Bacteraemia,Non-Indigenous,2012
65-69,9V,0,Bacteraemia,Non-Indigenous,2012
65-69,14,0,Bacteraemia,Non-Indigenous,2012
65-69,19F,1,Bacteraemia,Non-Indigenous,2012
65-69,23F,0,Bacteraemia,Non-Indigenous,2012
65-69,1,0,Bacteraemia,Non-Indigenous,2012
65-69,3,2,Bacteraemia,Non-Indigenous,2012
65-69,7F,2,Bacteraemia,Non-Indigenous,2012
65-69,8,1,Bacteraemia,Non-Indigenous,2012
65-69,9N,0,Bacteraemia,Non-Indigenous,2012
65-69,10A,0,Bacteraemia,Non-Indigenous,2012
65-69,11A,0,Bacteraemia,Non-Indigenous,2012
65-69,15B,0,Bacteraemia,Non-Indigenous,2012
65-69,17F,0,Bacteraemia,Non-Indigenous,2012
65-69,19A,4,Bacteraemia,Non-Indigenous,2012
65-69,20,0,Bacteraemia,Non-Indigenous,2012
65-69,22F,2,Bacteraemia,Non-Indigenous,2012
65-69,33F,1,Bacteraemia,Non-Indigenous,2012
65-69,6A,3,Bacteraemia,Non-Indigenous,2012
65-69,6C,2,Bacteraemia,Non-Indigenous,2012
65-69,7C,0,Bacteraemia,Non-Indigenous,2012
65-69,13,0,Bacteraemia,Non-Indigenous,2012
65-69,15A,1,Bacteraemia,Non-Indigenous,2012
65-69,15C,0,Bacteraemia,Non-Indigenous,2012
65-69,16F,1,Bacteraemia,Non-Indigenous,2012
65-69,21,0,Bacteraemia,Non-Indigenous,2012
65-69,23A,2,Bacteraemia,Non-Indigenous,2012
65-69,23B,1,Bacteraemia,Non-Indigenous,2012
65-69,24F,0,Bacteraemia,Non-Indigenous,2012
65-69,31,0,Bacteraemia,Non-Indigenous,2012
65-69,34,0,Bacteraemia,Non-Indigenous,2012
65-69,35B,2,Bacteraemia,Non-Indigenous,2012
65-69,35F,1,Bacteraemia,Non-Indigenous,2012
65-69,37,0,Bacteraemia,Non-Indigenous,2012
65-69,38,0,Bacteraemia,Non-Indigenous,2012
65-69,Unknown,0,Bacteraemia,Non-Indigenous,2012
70-74,4,0,Bacteraemia,Non-Indigenous,2012
70-74,6B,1,Bacteraemia,Non-Indigenous,2012
70-74,9V,0,Bacteraemia,Non-Indigenous,2012
70-74,14,0,Bacteraemia,Non-Indigenous,2012
70-74,19F,1,Bacteraemia,Non-Indigenous,2012
70-74,23F,0,Bacteraemia,Non-Indigenous,2012
70-74,1,0,Bacteraemia,Non-Indigenous,2012
70-74,3,1,Bacteraemia,Non-Indigenous,2012
70-74,7F,1,Bacteraemia,Non-Indigenous,2012
70-74,8,0,Bacteraemia,Non-Indigenous,2012
70-74,9N,0,Bacteraemia,Non-Indigenous,2012
70-74,10A,0,Bacteraemia,Non-Indigenous,2012
70-74,11A,0,Bacteraemia,Non-Indigenous,2012
70-74,15B,0,Bacteraemia,Non-Indigenous,2012
70-74,17F,0,Bacteraemia,Non-Indigenous,2012
70-74,19A,1,Bacteraemia,Non-Indigenous,2012
70-74,20,1,Bacteraemia,Non-Indigenous,2012
70-74,22F,1,Bacteraemia,Non-Indigenous,2012
70-74,33F,0,Bacteraemia,Non-Indigenous,2012
70-74,6A,0,Bacteraemia,Non-Indigenous,2012
70-74,6C,0,Bacteraemia,Non-Indigenous,2012
70-74,7C,0,Bacteraemia,Non-Indigenous,2012
70-74,13,0,Bacteraemia,Non-Indigenous,2012
70-74,15A,2,Bacteraemia,Non-Indigenous,2012
70-74,15C,1,Bacteraemia,Non-Indigenous,2012
70-74,16F,0,Bacteraemia,Non-Indigenous,2012
70-74,21,1,Bacteraemia,Non-Indigenous,2012
70-74,23A,1,Bacteraemia,Non-Indigenous,2012
70-74,23B,0,Bacteraemia,Non-Indigenous,2012
70-74,24F,0,Bacteraemia,Non-Indigenous,2012
70-74,31,1,Bacteraemia,Non-Indigenous,2012
70-74,34,0,Bacteraemia,Non-Indigenous,2012
70-74,35B,2,Bacteraemia,Non-Indigenous,2012
70-74,35F,0,Bacteraemia,Non-Indigenous,2012
70-74,37,0,Bacteraemia,Non-Indigenous,2012
70-74,38,1,Bacteraemia,Non-Indigenous,2012
70-74,Unknown,2,Bacteraemia,Non-Indigenous,2012
75-79,4,1,Bacteraemia,Non-Indigenous,2012
75-79,6B,0,Bacteraemia,Non-Indigenous,2012
75-79,9V,0,Bacteraemia,Non-Indigenous,2012
75-79,14,0,Bacteraemia,Non-Indigenous,2012
75-79,19F,1,Bacteraemia,Non-Indigenous,2012
75-79,23F,0,Bacteraemia,Non-Indigenous,2012
75-79,1,0,Bacteraemia,Non-Indigenous,2012
75-79,3,0,Bacteraemia,Non-Indigenous,2012
75-79,7F,1,Bacteraemia,Non-Indigenous,2012
75-79,8,0,Bacteraemia,Non-Indigenous,2012
75-79,9N,2,Bacteraemia,Non-Indigenous,2012
75-79,10A,0,Bacteraemia,Non-Indigenous,2012
75-79,11A,1,Bacteraemia,Non-Indigenous,2012
75-79,15B,0,Bacteraemia,Non-Indigenous,2012
75-79,17F,0,Bacteraemia,Non-Indigenous,2012
75-79,19A,0,Bacteraemia,Non-Indigenous,2012
75-79,20,0,Bacteraemia,Non-Indigenous,2012
75-79,22F,1,Bacteraemia,Non-Indigenous,2012
75-79,33F,0,Bacteraemia,Non-Indigenous,2012
75-79,6A,0,Bacteraemia,Non-Indigenous,2012
75-79,6C,2,Bacteraemia,Non-Indigenous,2012
75-79,7C,0,Bacteraemia,Non-Indigenous,2012
75-79,13,1,Bacteraemia,Non-Indigenous,2012
75-79,15A,2,Bacteraemia,Non-Indigenous,2012
75-79,15C,0,Bacteraemia,Non-Indigenous,2012
75-79,16F,0,Bacteraemia,Non-Indigenous,2012
75-79,21,0,Bacteraemia,Non-Indigenous,2012
75-79,23A,0,Bacteraemia,Non-Indigenous,2012
75-79,23B,1,Bacteraemia,Non-Indigenous,2012
75-79,24F,0,Bacteraemia,Non-Indigenous,2012
75-79,31,0,Bacteraemia,Non-Indigenous,2012
75-79,34,0,Bacteraemia,Non-Indigenous,2012
75-79,35B,0,Bacteraemia,Non-Indigenous,2012
75-79,35F,1,Bacteraemia,Non-Indigenous,2012
75-79,37,0,Bacteraemia,Non-Indigenous,2012
75-79,38,0,Bacteraemia,Non-Indigenous,2012
75-79,Unknown,3,Bacteraemia,Non-Indigenous,2012
80-84,4,0,Bacteraemia,Non-Indigenous,2012
80-84,6B,0,Bacteraemia,Non-Indigenous,2012
80-84,9V,1,Bacteraemia,Non-Indigenous,2012
80-84,14,0,Bacteraemia,Non-Indigenous,2012
80-84,19F,0,Bacteraemia,Non-Indigenous,2012
80-84,23F,0,Bacteraemia,Non-Indigenous,2012
80-84,1,0,Bacteraemia,Non-Indigenous,2012
80-84,3,0,Bacteraemia,Non-Indigenous,2012
80-84,7F,0,Bacteraemia,Non-Indigenous,2012
80-84,8,0,Bacteraemia,Non-Indigenous,2012
80-84,9N,1,Bacteraemia,Non-Indigenous,2012
80-84,10A,0,Bacteraemia,Non-Indigenous,2012
80-84,11A,2,Bacteraemia,Non-Indigenous,2012
80-84,15B,0,Bacteraemia,Non-Indigenous,2012
80-84,17F,0,Bacteraemia,Non-Indigenous,2012
